PlayerName,Club,DistanceCovered(InKms),Goals,MinutestoGoalRatio,ShotsPerGame,AgentCharges,BMI,Cost,PreviousClubCost,Height,Weight,Score,LastName,FirstName,FullName,PlayerID,Goals_x_ShotsPerGame,DistanceCovered(InKms)_x_Goals,Weight_x_DistanceCovered(InKms),BMI_x_DistanceCovered(InKms),Cost_x_Goals,ShotsPerGame_x_MinutestoGoalRatio,GoalToShotRatio,GoalsPerDistance,ShotsPerDistance,ScoringRate,BMI_Category,ScorePerMillion,GoalsPerMillion,CostGrowth,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ValueCategory,Club_CHE,Club_LIV,Club_MUN,ClubMeanScore,ClubEffect,ClubStrengthIndex
"Ling, Mr. Lee",CHE,0.3704246925642551,-1.2822236784896393,0.5450278949842612,0.6478161948581268,0.9919624039282731,1.294278289883733,-0.11109221768148228,1.2356998404941435,0.726818013976633,1.2205200944182037,11.72,Ling,Mr. Lee,Mr. Lee Ling,Mr. Lee Ling (CHE),-1.0208905851998393,-1.0781460861390497,1.077986758690406,1.0964893655385477,-0.6554354014773688,0.5824118423915592,-1.4203803503013943,-1.3674875578771222,0.5098835798201573,-0.5868619450995376,Overweight,-0.7228458899338458,-0.8941647818058713,-0.5296343437680443,-0.7488600775087724,-0.11109221768148238,-0.6948621184384083,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Van der hoef, Mr. Wyckoff",CHE,1.4265291351942513,-1.060069204293826,1.380852046487352,1.1771294272422055,2.086671626381901,-0.5685016464422786,-0.5359603514839243,0.08776468728560652,0.38757490042325954,-0.1941578178738593,8.44,Van der hoef,Mr. Wyckoff,Mr. Wyckoff Van der hoef,Mr. Wyckoff Van der hoef (CHE),-0.6851009215109967,-0.6202065891258312,0.34598222654301014,0.3289816153952995,-0.8094857414588637,1.3209145548069365,-1.3310557053507135,-1.3932676642026378,-0.5196630277711544,-1.285736759004939,Normal,-1.4245015298666432,-0.41093102605819226,-0.5602470662743517,-0.9525503695093125,-0.5359603514839247,-1.1486978597611017,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Rice, Master. Arthur",CHE,0.2326719391777327,-0.5046830188042937,0.6314924623811339,0.5722000188032588,0.634076696587664,-0.1324504909162717,-0.8330485954209702,0.9295837996385337,1.2202625427815437,0.5742205405791904,7.19,Rice,Master. Arthur,Master. Arthur Rice,Master. Arthur Rice (CHE),-0.30339716095041497,-0.3979898654599699,0.5079712641368033,0.01748031761923675,-0.8297442201831959,0.5833571863654654,-0.680503732353694,-0.5867255144765248,0.6455437126990988,-0.6633180393275161,Normal,-1.1762125099995773,0.41349895327231734,-0.950700134314923,-0.8683747359535996,-0.8330485954209708,-0.8327344557008203,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Sivola, Mr. Antti Wilhelm",CHE,-0.8923088801455227,-1.5599167712344053,-0.40608234638132473,-0.41081026991002934,2.1077237268137012,1.4778787764209993,-1.072635888918588,2.000989942633168,1.0557810331799078,1.5723942959527784,6.46,Sivola,Mr. Antti Wilhelm,Mr. Antti Wilhelm Sivola,Mr. Antti Wilhelm Sivola (CHE),-1.4909961143642187,-1.5846229491951442,0.7342724371230711,0.4129192232692872,-1.2355580572441136,-0.44858029555033907,-1.4563335198940437,-1.3424086465731917,1.0808915545807207,0.32693541187524816,Overweight,-0.5576271811960002,-0.006749665784082238,-1.2313783280812078,-1.0026722709858764,-1.0726358889185885,-0.4091714989372125,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Smith, Mr. James Clinch",CHE,0.3704246925642551,0.6060893521747704,0.22799114786239852,0.3453514906386534,1.1182750065190763,0.26917557338399795,-0.6254062743897015,1.0061128098524361,1.086621316230213,0.7681104067308946,9.0,Smith,Mr. James Clinch,Mr. James Clinch Smith,Mr. James Clinch Smith (CHE),0.6607988733561183,0.6689880593782022,0.7196863000057284,0.3748979527285537,-0.3333041143413431,0.2566463089835468,0.438227312069078,0.429385853011333,-0.08739352695118383,-0.29756232523537485,Normal,-0.5819763606962817,0.8050675963049417,-0.8231495316683026,-0.8594744923451544,-0.6254062743897015,-0.4853139724660093,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Klasen, Mr. Klas Albin",CHE,0.7607241604927318,-0.00483545186371492,0.285634192793647,0.1941191385289174,-0.2711636219797591,1.1374528742998182,-0.2228996213137039,0.7765257792107287,0.1716929190711122,0.7465670882695943,12.61,Klasen,Mr. Klas Albin,Mr. Klas Albin Klasen,Mr. Klas Albin Klasen (CHE),0.04678348832509208,0.23109660486095399,0.8721692402308141,1.2289639421601128,-0.20681389559259714,0.20181635849699847,-0.09122359798627687,-0.2785210328959944,-1.1314433901764853,-0.35123816379694794,Overweight,0.2809525500080403,-0.13939735310331858,-0.4998029030140451,-0.30039305126301497,-0.2228996213137043,0.24967628430589967,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Lefebre, Master. Henry Forbes",CHE,-0.7086385422968275,-1.004530585744873,-0.14668864419071057,-0.03272938963568795,0.676180897451265,0.4566010700574564,-0.711657700048844,1.0061128098524361,0.8398990518277605,0.7393859821158268,9.03,Lefebre,Master. Henry Forbes,Master. Henry Forbes Lefebre,Master. Henry Forbes Lefebre (CHE),-0.9204963286071551,-1.0840549828747044,0.2287442517463781,-0.11837233029800838,-0.895208456202284,-0.12858136038315346,-0.994609809903717,-0.8040428272302145,1.4787620683611657,0.06364449426133491,Normal,-0.1216033368542101,-0.15596357298205124,-0.8810738879160799,-0.7999213111115215,-0.7116577000488444,-0.15513477343358498,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Hale, Mr. Reginald",CHE,0.5540950304129503,-0.6712988744511533,0.6891355073123804,0.7234323709129947,1.0130145043600736,0.3762758571974036,-1.0854138779051279,1.6948739017775583,1.8370682037876804,1.3282366867247062,6.96,Hale,Mr. Reginald,Mr. Reginald Hale,Mr. Reginald Hale (CHE),-0.4202382582135733,-0.46309324556530546,1.250649718882477,0.5557768078995043,-1.0424224544234477,0.6981219447976542,-0.8749525424718962,-0.8365397579752626,0.2851505270198271,-0.7137274171665208,Normal,0.11565594498618975,0.8574813300274922,-1.2093119066534834,-0.9187542661277734,-1.0854138779051283,-0.0595098020613691,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Leonard, Mr. Lionel",CHE,0.16379556248447355,1.2170141562132568,-0.002581031862591382,0.11850296247404805,1.539317015155087,0.8505771140853402,-0.2740115772598622,1.0061128098524361,0.6034568817754068,0.8471025744223292,10.05,Leonard,Mr. Lionel,Mr. Lionel Leonard,Mr. Lionel Leonard (CHE),1.1305617600065299,1.1459204387560253,0.6910161906197607,0.6593138637983421,0.22656006270106954,0.021255659480949794,1.1183536658326076,1.1032686637032567,-0.12206808702002576,-0.07786586972753415,Overweight,-1.235075422375759,0.5828751570027082,-0.5871614136218035,-0.8692333106903856,-0.2740115772598627,-1.119081975201366,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Pernot, Mr. Rene",CHE,1.1510236284212085,-0.17145130751057452,0.4297418051217662,0.6478161948581268,0.8024935000420682,0.37245084706120996,-0.6605457441026855,1.0826418200663386,1.2202625427815437,0.9260947421137647,9.56,Pernot,Mr. Rene,Mr. Rene Pernot,Mr. Rene Pernot (CHE),0.03444835782223667,0.19353290418429347,1.1938233432115526,0.8957346244298431,-0.6066146152936422,0.5241786535989491,-0.3931469333685618,-0.5450279431382941,-0.9907608208778986,-0.4833169126169981,Normal,0.06468548249795256,0.34369597763285803,-0.8598105166352503,-0.7986684218162464,-0.660545744102686,-0.018357269503421304,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Asplund, Master. Clarence Gustaf Hugo",CHE,1.173982420652295,0.7171665892726775,1.2943874790904812,1.252745603297072,0.2551388888152543,0.9347273370815866,-0.775547644981542,1.0826418200663386,0.5623365043749972,0.8758269990373968,9.36,Asplund,Master. Clarence Gustaf Hugo,Master. Clarence Gustaf Hugo Asplund,Master. Clarence Gustaf Hugo Asplund (CHE),1.1089752816265328,1.0819777347951927,1.1614161930909577,1.3331589202916596,-0.43939268490480754,1.3201582796278113,0.21558398036941454,0.23742777395766532,0.08252151204411066,-1.217396695532666,Overweight,0.5380426315085397,1.2081233194477796,-0.9360653653665011,-0.7022595885114779,-0.7755476449815425,0.276228765328724,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Becker, Master. Richard F",CHE,1.0821472517279473,-0.3380671631574341,0.6891355073123804,0.2697353145837854,0.33934729054245644,-1.214928359458902,-0.4720704065512263,-1.289757496564638,-1.5245226486957641,-1.5226624563207205,10.81,Becker,Master. Richard F,Master. Richard F Becker,Master. Richard F Becker (CHE),-0.23521130067074206,0.008035753089999369,-0.899795337101848,-0.3323242173687209,-0.5209992776459341,0.44061024630565726,-0.43520145580675124,-0.6746322698153739,-1.568191064347121,-0.7137274171665208,Normal,0.12322285623830084,-0.039375891447235724,0.003881554758292012,-0.6538409563572055,-0.47207040655122656,0.05853369510130884,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Rood, Mr. Hugh Roscoe",CHE,1.5872406808118602,-0.17145130751057452,1.870817928402958,2.084523539900624,2.2340363294045047,1.2254281074322584,-0.7691586504882721,1.312228850708046,0.5623365043749972,1.0625357590353337,8.61,Rood,Mr. Hugh Roscoe,Mr. Hugh Roscoe Rood,Mr. Hugh Roscoe Rood (CHE),0.4771424858691596,0.3298595931568924,1.5086807033561886,1.8119383279238286,-0.6893665637223634,2.1411895209651837,-0.7767265792290302,-0.6632227940016691,0.8115638221755004,-1.6573502354619207,Overweight,-0.18600481231275007,0.5398329974673451,-0.9664691448233718,-0.9565110184574324,-0.7691586504882727,-0.20204561896562676,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",CHE,0.4852186537196891,-0.9489919671959195,0.9197076870373723,0.9502808990776002,0.1498783866562516,1.007402529669255,-0.12387020666802162,1.312228850708046,0.9118597122784753,1.1558901390343022,9.53,Romaine,Mr. Charles Hallace Mr C Rolmane,Mr. Charles Hallace Mr C Rolmane Romaine,Mr. Charles Hallace Mr C Rolmane Romaine (CHE),-0.6302781192760838,-0.741338972206747,1.0799954180852676,0.9650431379529821,-0.5229320653687501,0.9463692723453742,-1.1824262803030297,-1.079394869689482,0.8674000593814587,-0.9110004802247926,Overweight,-2.056478979926535,-0.71727274371054,-0.5542486583554515,-0.6660207411582815,-0.12387020666802206,-1.9777266444701578,Overvalued,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Bourke, Mr. John",CHE,1.2199000051144697,0.2173190223320982,1.006172254434243,0.7234323709129947,-0.14485101938895587,0.31507569501831484,-0.7979091257079866,1.312228850708046,1.3641838636829762,0.9763624851901317,7.42,Bourke,Mr. John,Mr. John Bourke,Mr. John Bourke (CHE),0.42951517642757886,0.6020909070495429,1.267454723936004,0.8918202635831306,-0.6015320994299405,0.85930309234863,-0.05846765881947683,-0.2204376419569159,-0.975045334008786,-0.9832278758929013,Normal,-1.1344392563900267,0.8883551731791292,-0.9848354041214475,-0.6986222451375478,-0.797909125707987,-0.8202503720102486,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Turcin, Mr. Stjepan",CHE,0.8755181216481659,1.6613231046048822,0.5450278949842612,0.1941191385289174,0.8656498013374698,1.500828837238157,-0.3347070249459255,1.3887578609219484,0.5623365043749972,1.242063412879504,9.79,Turcin,Mr. Stjepan,Mr. Stjepan Turcin,Mr. Stjepan Turcin (CHE),1.568116250343929,1.879784310121678,1.3321872764111242,1.5677386044232249,0.3302505447936322,0.3277361758212788,1.5120934243886182,1.2028118346193364,-1.3412060781990804,-0.5868619450995376,Overweight,-1.1949901926436792,0.9249988497970189,-0.7032686016026224,-0.7993873203597586,-0.3347070249459259,-1.057336349004498,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Carbines, Mr. William",CHE,0.2785895236399075,-1.1711464413917325,0.22799114786239852,0.4209676666935214,-0.3343199232751607,1.049477641167378,-0.5104043735108452,1.7714029119914607,1.4875449958842024,1.5795754021065447,8.97,Carbines,Mr. William,Mr. William Carbines,Mr. William Carbines (CHE),-0.9667530679928629,-0.9964766919712549,1.317040583183588,0.8675324285554381,-0.8323928552107589,0.29805237504063015,-1.2666354812770102,-1.2399053877945534,0.24865213301799197,-0.29756232523537485,Overweight,-1.1148270097605661,-0.5076581892007145,-0.8746378483329935,-0.5190467478091301,-0.5104043735108457,-0.9194840337921114,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Navratil, Master. Michel M",CHE,1.173982420652295,-0.6157602559022003,1.0349937768998672,0.8746647230227308,-0.1027468185253548,0.8391020836767606,-0.8202706064344307,1.3887578609219484,0.9118597122784753,1.0409924405740334,7.49,Navratil,Master. Michel M,Master. Michel M Navratil,Master. Michel M Navratil (CHE),-0.32601156687231647,-0.23992687778121366,1.301625290153251,1.2610086250238746,-0.8517207324389203,0.9620619823122137,-0.8629262921951688,-0.9459087386896341,-0.6140157269349202,-1.0070970152338663,Overweight,-0.9556501445818817,0.304279300552142,-1.0097171369322273,-0.7072500126975562,-0.8202706064344311,-0.696886495206376,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Mernagh, Mr. Robert",CHE,0.003084016866864755,0.4950121150768644,0.7179570297780046,0.7990485469678628,0.2972430896788554,0.7893769519062515,0.29460893264115057,1.0061128098524361,0.8193388631275541,0.9476380605750649,11.95,Mernagh,Mr. Robert,Mr. Robert Mernagh,Mr. Robert Mernagh (CHE),0.7224745258703954,0.43115496576811135,0.6970655253089388,0.5205475602790951,0.4561322933333438,0.7557879272059213,0.17051448002535277,0.46731161877131155,1.5998191918583078,-0.7387659213239167,Normal,-1.7964443214127352,-0.3641618482749959,-0.20528973169201406,-0.5878620605690106,0.2946089326411498,-2.0227047043108173,Overvalued,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Olsen, Mr. Karl Siegwart Andreas",CHE,1.2199000051144697,0.05070316668523861,1.0349937768998672,1.025897075132468,-0.3974762245705623,0.035849955076222635,-0.8937440431070336,1.5418158813497533,2.083790468190136,1.2348823067257377,7.35,Olsen,Mr. Karl Siegwart Andreas,Mr. Karl Siegwart Andreas Olsen,Mr. Karl Siegwart Andreas Olsen (CHE),0.36886745145520644,0.4362197343986725,1.4877532752422762,0.6803342026955174,-0.7258747762644464,1.0501680406802545,-0.3039908254838247,-0.3677901370909538,-0.41994237408961643,-1.0070970152338663,Normal,-0.6955614524828143,0.9838909231230508,-1.0754422833252875,-0.6079615462893995,-0.8937440431070339,-0.5160962593845511,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Vande Walle, Mr. Nestor Cyriel",CHE,-0.387215451061612,-0.6712988744511533,0.40092028265614194,0.7990485469678628,0.42355569226965856,-0.8324273458395977,-0.8713825623805892,0.6234677587829238,1.55950565633492,0.27979518827475125,7.16,Vande Walle,Mr. Nestor Cyriel,Mr. Nestor Cyriel Vande Walle,Mr. Nestor Cyriel Vande Walle (CHE),-0.400022349889449,-0.7183364813429494,0.02888264195759836,-0.7780305931011257,-0.9009352346402577,0.5935669012836496,-0.8942524656031036,-0.55949984441659,2.5016843279519017,-0.45713914258059307,Normal,-1.0067996132788206,0.35822472905101826,-0.927360473958824,-0.8394226011132179,-0.8713825623805895,-0.7122865847939673,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Sage, Mr. Frederick",CHE,0.9673532905725134,-0.7268374930001068,0.8908861645717481,1.025897075132468,0.6972329978830655,0.4221759788317191,-0.5710998211969083,1.312228850708046,1.436144524133691,1.0984412898041678,8.77,Sage,Mr. Frederick,Mr. Frederick Sage,Mr. Frederick Sage (CHE),-0.39385478463802154,-0.4051649543532644,1.2554845153329008,0.8271614357550262,-0.7206490909397952,0.9750131947547261,-1.0004421609892304,-0.9943494146459568,0.053193628297626416,-0.8867157810305262,Normal,-1.0162588344553904,-0.1565030235401703,-0.8399460252144062,-0.8135560398806018,-0.5710998211969088,-0.8213251832924716,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Johanson, Mr. Jakob Alfred",CHE,0.6688889915683842,-0.22698992605952756,0.6603139848467561,0.8746647230227308,-0.1027468185253548,0.6784516579566535,-0.6126282854031619,1.0826418200663386,0.7987786744273507,0.8614647867298629,9.56,Johanson,Mr. Jakob Alfred,Mr. Jakob Alfred Johanson,Mr. Jakob Alfred Johanson (CHE),0.050552555978742336,-0.009901969143237488,0.9257023487543479,0.8400932013206475,-0.5878594159092781,0.7691172772379957,-0.510264628674916,-0.4554157541973288,0.3483201224385101,-0.6885783677369076,Normal,-0.18091815731430977,0.2289392167578928,-0.8280376629972291,-0.5814790348861694,-0.6126282854031625,-0.19167537332622023,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Youseff, Mr. Gerious",CHE,1.059188459496861,0.4950121150768644,1.4096735689529762,1.4039779554068081,-0.860622434070174,1.1718779655255556,0.6428091325243552,2.460164003916583,3.008998959699341,2.778820129785603,14.53,Youseff,Mr. Gerious,Mr. Gerious Youseff,Mr. Gerious Youseff (CHE),0.9417657348100473,0.819453894111117,2.710477968855403,1.4404113017399207,0.7682417182029155,1.4719805218371165,-0.02735161904613787,0.0783525561066257,0.5820882590720132,-1.30832655034059,Overweight,-1.3781493696882259,-0.5935359935334221,-0.3450247766608782,0.6033200314529832,0.6428091325243543,-1.716380947070647,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Cohen, Mr. Gurshon ""Gus""",CHE,0.4163422770264279,0.2173190223320982,-0.40608234638132473,-0.10834556569055595,-0.5027367267295649,0.31507569501831484,-0.6541567496094158,1.9244609324192659,2.392193298693204,1.6513864636442128,8.51,Cohen,Mr. Gurshon Gus,Mr. Gurshon Gus Cohen,Mr. Gurshon Gus Cohen (CHE),0.14683510240380845,0.32511137256574135,1.442114665270642,0.4334032726154285,-0.48073286675393084,-0.29127505829237754,0.2338934648841892,0.043229910685792,-1.0712518285960004,0.32693541187524816,Normal,-0.8572326445709926,0.5973659682615491,-0.9806179668011487,-0.45991532613473846,-0.6541567496094162,-0.6786977753116303,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Backstrom, Mr. Karl Alfred",CHE,-0.4790506199859596,1.161475537664303,-0.6654760485719389,-0.6376587980746347,-0.1027468185253548,0.961502408034938,-0.2228996213137039,1.9244609324192659,1.9090288642383952,1.809370799027083,10.64,Backstrom,Mr. Karl Alfred,Mr. Karl Alfred Backstrom,Mr. Karl Alfred Backstrom (CHE),0.7649621976024523,0.8236745346365844,1.1113865602561357,0.3430578339203403,0.2576994204575518,-0.6831201354764204,1.4258810005577545,1.3576530059304408,-0.3465454271669738,0.6018706452558684,Overweight,-1.021584697564149,0.4804077699458536,-0.7296124230607813,-0.5158593942889239,-0.2228996213137043,-0.9458912469684316,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Albimona, Mr. Nassef Cassem",CHE,0.3015483158709939,0.6616279707237245,0.9485292095029945,1.025897075132468,-0.7974661327747724,-0.07125032873718297,-0.8234651036810656,0.6999967689968263,0.7165379196265313,0.3157007190435853,7.06,Albimona,Mr. Nassef Cassem,Mr. Nassef Cassem Albimona,Mr. Nassef Cassem Albimona (CHE),0.9681492083856005,0.6941008705047335,0.33356824435267063,0.09764731236122107,-0.4998817821559056,1.0050751331249368,0.24322093812756482,0.509424028156037,1.4036396636613666,-0.9351802779106599,Normal,-1.3477494962361027,1.285811237704322,-0.9062962052011481,-0.37041187182551377,-0.8234651036810661,-0.9462933957880524,Fair Value,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Blank, Mr. Henry",CHE,-1.3285259325361742,0.9948596820174437,-0.7807621384344359,-0.7888911501843706,-0.3343199232751607,0.18885036052394377,-0.2452611020401481,1.312228850708046,1.693146882886248,1.0984412898041678,8.87,Blank,Mr. Henry,Mr. Henry Blank,Mr. Henry Blank (CHE),0.5631457568751796,0.33376368564294967,0.20093833303029307,-0.6373679254993613,0.16904173176467052,-0.8111197095432953,1.3288006388677365,1.6421026536800332,1.2846806983498091,0.7280058060899901,Normal,-2.1246947023247076,0.42195837403832404,-0.6317950865028821,-0.5262182932295941,-0.24526110204014845,-1.9391995821162202,Overvalued,True,False,False,-0.4159532960651848,-0.4159532960651845,-0.3863857184271743
"Ali, Mr. Ahmed",LIV,0.3704246925642551,0.16178040378314518,0.14152658046552782,0.3453514906386534,-0.5869451284567672,-0.16305057200581538,-0.7979091257079866,0.5469387485690214,0.6137369761255085,0.19362191442954924,7.88,Ali,Mr. Ahmed,Mr. Ahmed Ali,Mr. Ahmed Ali (LIV),0.24962785659427042,0.25789767219767207,0.26470159056486914,0.07064485702881738,-0.6172091554038938,0.2141058301577762,0.016376788848661176,0.006592109272873477,-0.08739352695118383,-0.21612312190057056,Normal,-0.7053020977086408,0.8467113847420364,-0.8606930959029732,-0.45882040208421315,-0.797909125707987,-0.5410823190223335,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Perkin, Mr. John Henry",LIV,0.25563073140882114,-0.39360578170638716,0.3720987601905177,0.1941191385289174,-0.8816745345019746,-0.11332544023530622,-0.4656814120579564,0.8530547894246312,1.3025032975823632,0.6388504959630921,9.2,Perkin,Mr. John Henry,Mr. John Henry Perkin,Mr. John Henry Perkin (LIV),-0.3081941561459699,-0.2897304359817294,0.5683244720010323,0.04325538861834946,-0.5357457321237163,0.2437896309384249,-0.4653309032070849,-0.4868134526625705,-0.15678671777939232,-0.4308431884808149,Normal,-1.120738262554381,-0.08113066169033124,-0.6852827890200849,-0.012428289177782282,-0.46568141205795677,-0.9416635708661013,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Givard, Mr. Hans Kristensen",LIV,0.04900160132903957,-0.22698992605952756,-0.06022407679383988,0.2697353145837854,-1.450081246160589,-1.1690282378245864,-0.8617990706406846,0.3938807281412164,1.5492255619848154,0.035637579046679045,7.19,Givard,Mr. Hans Kristensen,Mr. Hans Kristensen Givard,Mr. Hans Kristensen Givard (LIV),-0.13310383150821636,-0.2007804369075028,0.016141668702978708,-0.7908186109520362,-0.774910316639597,0.07438399081446777,-0.32903102211033775,-0.25854783625867206,0.4218073045615903,-0.0216584821618595,Normal,-1.028070018909505,0.6887040917725851,-0.8794189063090007,2.7693757604268696,-0.8617990706406851,-0.7287435934071401,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Kiernan, Mr. Philip",LIV,-0.3642566588305256,-0.8656840393724899,-0.11786712172508633,-0.10834556569055595,0.6130245961558634,-0.6411768390299456,-1.107775358631572,-0.6009964046395156,-1.1338790633918792,-1.0343472378645766,6.06,Kiernan,Mr. Philip,Mr. Philip Kiernan,Mr. Philip Kiernan (LIV),-0.8153050768189155,-0.8801452874880579,-0.9342928943833753,-0.6408123418941372,-1.0999228891772281,-0.1551455260499119,-0.8372113792301512,-0.7648322448587145,0.5289176854205648,0.035076674301141544,Normal,-0.7950362479365494,0.7337480290109173,-0.8775735856866821,-0.912236873899398,-1.1077753586315724,-0.5248263848189701,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Jacobsohn, Mr. Sidney Samuel",LIV,0.003084016866864755,0.05070316668523861,0.17034810293115205,-0.41081026991002934,-0.9448308357973763,-0.9471776499253892,-1.2227772595104285,0.16429369749950898,0.6651374478760199,-0.2875121978728277,5.63,Jacobsohn,Mr. Sidney Samuel,Mr. Sidney Samuel Jacobsohn,Mr. Sidney Samuel Jacobsohn (LIV),-0.09986750765330035,0.03357062826907718,-0.24901304967111546,-0.6616889330766018,-0.9913109568645315,-0.18388398285665544,0.18210378011382572,0.030155454863392772,-0.870447907909365,-0.24339404778791432,Normal,-0.5140103093698374,2.0709022277813216,-1.1169019054754377,-0.39267067085289126,-1.222777259510429,-0.3698243764807815,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Harris, Mr. Walter",LIV,0.5081774459507755,0.10624178523419164,0.9197076870373723,0.4209676666935214,-0.7553619319111714,-0.667951909983297,-1.1109698558782068,0.16429369749950898,0.4389753721737709,-0.23006334864269337,6.59,Harris,Mr. Walter,Mr. Walter Harris,Mr. Walter Harris (LIV),0.22324438301871866,0.2527273875539745,-0.020539721757846467,-0.21470541418658415,-0.8889447922857501,0.6406450311841693,-0.06184714923194579,-0.09321036928202128,-0.2124824950528913,-0.9110004802247926,Normal,-0.1367228008930565,1.6813018977136716,-1.0294870394962052,-0.45919058090955034,-1.1109698558782073,-0.1916216965563014,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Sunderland, Mr. Victor Francis",LIV,1.1510236284212085,0.2173190223320982,1.2943874790904812,1.4795941314616774,-1.1974560409789827,-0.37342612949643295,-0.7052687055555741,0.3938807281412164,0.7370981083267376,0.12899195904564748,9.5,Sunderland,Mr. Victor Francis,Mr. Victor Francis Sunderland,Mr. Victor Francis Sunderland (LIV),0.6864970619037338,0.5783498040937891,0.5184583346983505,0.33404042920143145,-0.5236837050387343,1.4548697959094181,-0.2904235916752785,-0.1992256704884837,0.5445623369791457,-1.217396695532666,Normal,0.2556519047682916,0.6944039101155772,-0.7622829858968291,0.9156209135546879,-0.7052687055555745,0.10699306976175237,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Bracken, Mr. James H",LIV,0.8755181216481659,0.9948596820174437,0.9485292095029945,0.6478161948581268,-0.6922056306157698,2.5522284984242196,0.07418862262334203,1.7714029119914607,0.5109360326244857,1.9888984528712534,13.97,Bracken,Mr. James H,Mr. James H Bracken,Mr. James H Bracken (LIV),1.1425542479954167,1.235292501882798,1.9503872399368265,2.341274774352114,0.48759378237696216,0.7862280031656951,0.6854481544109137,0.5960322082913506,-0.48401368822566865,-0.9351802779106599,Overweight,-0.028019585117194025,0.04827520474982673,-0.5266528899656663,0.22661468728361184,0.0741886226233415,0.0004704581340350371,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Green, Mr. George Henry",LIV,0.9214357061103406,1.383630011860116,1.496138136349849,1.6308264835714135,0.5498682948604617,1.73032944540974,-0.09192523420167259,1.3887578609219484,0.5520564100248955,1.3820949828779572,11.66,Green,Mr. George Henry,Mr. George Henry Green,Mr. George Henry Green (LIV),1.939540735485465,1.631505131211055,1.4701132751496064,1.766873419362317,0.4870568968984022,1.6551881839801028,0.6611513161062145,0.9309880196286346,1.279856758069902,-1.375533522903503,Overweight,-0.8268206492069916,0.4221848737854409,-0.5500443339378196,-0.6671078287471556,-0.09192523420167316,-0.8006025842703014,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
