PlayerName,Club,DistanceCovered(InKms),Goals,MinutestoGoalRatio,ShotsPerGame,AgentCharges,BMI,Cost,PreviousClubCost,Height,Weight,Score,LastName,FirstName,FullName,PlayerID,Goals_x_ShotsPerGame,DistanceCovered(InKms)_x_Goals,Weight_x_DistanceCovered(InKms),BMI_x_DistanceCovered(InKms),Cost_x_Goals,ShotsPerGame_x_MinutestoGoalRatio,GoalToShotRatio,GoalsPerDistance,ShotsPerDistance,ScoringRate,BMI_Category,ScorePerMillion,GoalsPerMillion,CostGrowth,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ValueCategory,Club_CHE,Club_LIV,Club_MUN,ClubMeanScore,ClubEffect,ClubStrengthIndex
"Berglund, Mr. Karl Ivar Sven",LIV,4.41,4.5,44.2,15.0,101,20.89,31.8,67.0,185.4,71.8,6.0,Berglund,Mr. Karl Ivar Sven,Mr. Karl Ivar Sven Berglund,Mr. Karl Ivar Sven Berglund (LIV),67.5,19.845,316.638,92.12490000000001,143.1,663.0,0.3,1.0204081632653061,3.401360544217687,2.0361990950226243,Normal,0.18867924528301885,0.14150943396226415,0.4746268656716418,0.0594059405940594,6.486886600543572,-0.48688660054357236,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Mellors, Mr. William John",LIV,4.86,3.9,44.9,15.4,73,22.83,34.5,70.0,181.0,74.8,6.56,Mellors,Mr. William John,Mr. William John Mellors,Mr. William John Mellors (LIV),60.06,18.954,363.528,110.9538,134.54999999999998,691.46,0.2532467532467532,0.802469135802469,3.168724279835391,2.0044543429844097,Normal,0.19014492753623188,0.11304347826086956,0.4928571428571429,0.08986301369863013,7.000940370053832,-0.44094037005383235,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Lovell, Mr. John Hall (""Henry"")",LIV,4.91,9.0,46.3,15.4,56,22.02,31.0,64.0,176.0,68.2,6.03,Lovell,Mr. John Hall Henry,Mr. John Hall Henry Lovell,Mr. John Hall Henry Lovell (LIV),138.6,44.19,334.862,108.1182,279.0,713.02,0.5844155844155844,1.8329938900203666,3.1364562118126273,1.9438444924406049,Normal,0.19451612903225807,0.2903225806451613,0.484375,0.10767857142857143,6.334574372540533,-0.3045743725405323,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Fahlstrom, Mr. Arne Jonas",LIV,4.93,7.3,45.2,15.8,74,20.07,32.6,58.0,176.2,62.3,6.33,Fahlstrom,Mr. Arne Jonas,Mr. Arne Jonas Fahlstrom,Mr. Arne Jonas Fahlstrom (LIV),115.34,35.989,307.13899999999995,98.9451,237.98000000000002,714.1600000000001,0.46202531645569617,1.4807302231237323,3.2048681541582154,1.9911504424778759,Normal,0.19417177914110428,0.22392638036809814,0.5620689655172414,0.08554054054054054,6.639198828546613,-0.30919882854661296,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Larsson, Mr. Bengt Edvin",LIV,4.2,4.5,41.2,14.3,58,20.15,31.5,57.0,174.0,61.0,6.82,Larsson,Mr. Bengt Edvin,Mr. Bengt Edvin Larsson,Mr. Bengt Edvin Larsson (LIV),64.35000000000001,18.900000000000002,256.2,84.63,141.75,589.1600000000001,0.3146853146853147,1.0714285714285714,3.4047619047619047,2.1844660194174756,Normal,0.2165079365079365,0.14285714285714285,0.5526315789473685,0.11758620689655173,6.429769515042433,0.3902304849575673,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Sjostedt, Mr. Ernst Adolf",LIV,5.1,6.1,45.3,14.9,87,21.24,32.6,73.0,191.0,77.5,6.2,Sjostedt,Mr. Ernst Adolf,Mr. Ernst Adolf Sjostedt,Mr. Ernst Adolf Sjostedt (LIV),90.89,31.109999999999996,395.25,108.32399999999998,198.85999999999999,674.97,0.4093959731543624,1.196078431372549,2.9215686274509807,1.9867549668874174,Normal,0.19018404907975459,0.1871165644171779,0.4465753424657534,0.07126436781609195,6.639198828546613,-0.43919882854661285,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Leyson, Mr. Robert William Norman",LIV,4.5,6.1,42.2,14.7,139,19.63,31.0,54.0,171.0,57.4,5.93,Leyson,Mr. Robert William Norman,Mr. Robert William Norman Leyson,Mr. Robert William Norman Leyson (LIV),89.66999999999999,27.45,258.3,88.335,189.1,620.34,0.41496598639455784,1.3555555555555554,3.2666666666666666,2.132701421800948,Normal,0.19129032258064516,0.19677419354838707,0.5740740740740741,0.04266187050359712,6.334574372540533,-0.40457437254053286,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Hold, Mr. Stephen",LIV,4.89,5.8,45.5,15.6,82,23.58,28.0,67.0,174.0,71.4,5.8,Hold,Mr. Stephen,Mr. Stephen Hold,Mr. Stephen Hold (LIV),90.47999999999999,28.362,349.146,115.30619999999999,162.4,709.8,0.3717948717948718,1.1860940695296525,3.190184049079755,1.978021978021978,Normal,0.20714285714285713,0.20714285714285713,0.417910447761194,0.07073170731707316,5.763403517529133,0.03659648247086711,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Pengelly, Mr. Frederick William",LIV,5.13,4.0,44.1,15.2,87,21.65,33.7,66.0,180.2,70.3,6.56,Pengelly,Mr. Frederick William,Mr. Frederick William Pengelly,Mr. Frederick William Pengelly (LIV),60.8,20.52,360.63899999999995,111.0645,134.8,670.3199999999999,0.2631578947368421,0.7797270955165693,2.962962962962963,2.0408163265306123,Normal,0.19465875370919877,0.11869436201780414,0.5106060606060606,0.07540229885057471,6.848628142050793,-0.28862814205079346,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Hunt, Mr. George Henry",LIV,4.88,4.3,45.6,15.5,80,25.17,30.3,75.0,178.5,80.2,6.76,Hunt,Mr. George Henry,Mr. George Henry Hunt,Mr. George Henry Hunt (LIV),66.64999999999999,20.983999999999998,391.37600000000003,122.8296,130.29,706.8000000000001,0.27741935483870966,0.8811475409836066,3.1762295081967213,1.9736842105263157,Overweight,0.2231023102310231,0.1419141914191419,0.404,0.08449999999999999,6.201301173037873,0.5586988269621269,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Coleridge, Mr. Reginald Charles",LIV,5.0,8.2,46.8,14.7,67,23.25,38.0,78.0,190.3,84.2,7.22,Coleridge,Mr. Reginald Charles,Mr. Reginald Charles Coleridge,Mr. Reginald Charles Coleridge (LIV),120.53999999999998,41.0,421.0,116.25,311.59999999999997,687.9599999999999,0.5578231292517006,1.64,2.94,1.9230769230769231,Normal,0.19,0.2157894736842105,0.48717948717948717,0.10776119402985074,7.667306367567131,-0.4473063675671316,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Maenpaa, Mr. Matti Alexanteri",LIV,5.48,4.6,49.4,18.0,132,29.53875,55.7,102.0,185.0,111.3,8.51,Maenpaa,Mr. Matti Alexanteri,Mr. Matti Alexanteri Maenpaa,Mr. Matti Alexanteri Maenpaa (LIV),82.8,25.208,609.924,161.87235,256.21999999999997,889.1999999999999,0.25555555555555554,0.8394160583941604,3.284671532846715,1.8218623481781377,Overweight,0.1527827648114901,0.08258527827648114,0.5460784313725491,0.06446969696969697,11.03721441213439,-2.5272144121343896,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Attalah, Mr. Sleiman",LIV,5.93,6.4,49.1,16.1,43,22.59,37.5,74.0,189.0,80.7,7.72,Attalah,Mr. Sleiman,Mr. Sleiman Attalah,Mr. Sleiman Attalah (LIV),103.04000000000002,37.952,478.551,133.9587,240.0,790.5100000000001,0.39751552795031053,1.079258010118044,2.7150084317032044,1.8329938900203666,Normal,0.20586666666666667,0.1706666666666667,0.5067567567567568,0.17953488372093024,7.572111225065232,0.14788877493476793,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Minahan, Dr. William Edward",LIV,5.01,8.9,46.0,15.9,212,29.53875,112.5,78.0,180.1,97.9,19.94,Minahan,Dr. William Edward,Dr. William Edward Minahan,Dr. William Edward Minahan (LIV),141.51000000000002,44.589,490.479,147.9891375,1001.25,731.4,0.559748427672956,1.7764471057884232,3.173652694610779,1.9565217391304348,Overweight,0.17724444444444445,0.07911111111111112,1.4423076923076923,0.09405660377358491,21.85138260035022,-1.911382600350219,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Beckwith, Mr. Richard Leonard",LIV,5.48,6.2,48.2,16.3,94,29.53875,82.7,106.0,189.2,123.2,13.91,Beckwith,Mr. Richard Leonard,Mr. Richard Leonard Beckwith,Mr. Richard Leonard Beckwith (LIV),101.06,33.976000000000006,675.1360000000001,161.87235,512.74,785.6600000000001,0.38036809815950917,1.1313868613138685,2.9744525547445253,1.867219917012448,Overweight,0.16819830713422007,0.07496977025392987,0.780188679245283,0.14797872340425533,16.177752107236984,-2.2677521072369835,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Carter, Rev. Ernest Courtenay",LIV,5.16,8.4,44.4,15.5,213,21.86,29.7,68.0,182.6,72.9,6.1,Carter,Rev. Ernest Courtenay,Rev. Ernest Courtenay Carter,Rev. Ernest Courtenay Carter (LIV),130.20000000000002,43.344,376.16400000000004,112.7976,249.48000000000002,688.1999999999999,0.5419354838709678,1.627906976744186,3.003875968992248,2.027027027027027,Normal,0.20538720538720537,0.2828282828282829,0.43676470588235294,0.028638497652582157,6.087067002035592,0.012932997964407278,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Reed, Mr. James George",LIV,4.64,9.0,42.9,14.9,122,23.99,38.9,77.0,186.0,83.0,7.52,Reed,Mr. James George,Mr. James George Reed,Mr. James George Reed (LIV),134.1,41.76,385.11999999999995,111.31359999999998,350.09999999999997,639.21,0.6040268456375839,1.9396551724137931,3.2112068965517246,2.097902097902098,Normal,0.19331619537275063,0.23136246786632392,0.5051948051948052,0.06163934426229508,7.838657624070551,-0.31865762407055165,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Lobb, Mr. William Arthur",LIV,4.83,6.6,43.8,14.3,53,21.68,30.9,66.0,180.6,70.7,6.06,Lobb,Mr. William Arthur,Mr. William Arthur Lobb,Mr. William Arthur Lobb (LIV),94.38,31.878,341.481,104.7144,203.93999999999997,626.34,0.4615384615384615,1.3664596273291925,2.960662525879917,2.0547945205479454,Normal,0.19611650485436893,0.21359223300970873,0.46818181818181814,0.11433962264150943,6.3155353440401525,-0.2555353440401529,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Smith, Mr. Thomas",LIV,5.34,7.6,48.3,16.2,91,21.04,44.0,62.0,178.6,67.1,7.35,Smith,Mr. Thomas,Mr. Thomas Smith,Mr. Thomas Smith (LIV),123.11999999999999,40.583999999999996,358.31399999999996,112.35359999999999,334.4,782.4599999999999,0.4691358024691358,1.4232209737827715,3.033707865168539,1.863354037267081,Normal,0.16704545454545452,0.17272727272727273,0.7096774193548387,0.08076923076923076,8.80964807758993,-1.4596480775899305,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Asplund, Master. Edvin Rojj Felix",LIV,5.13,4.6,45.3,16.8,36,23.12,37.5,65.0,173.0,69.2,6.0,Asplund,Master. Edvin Rojj Felix,Master. Edvin Rojj Felix Asplund,Master. Edvin Rojj Felix Asplund (LIV),77.28,23.598,354.996,118.60560000000001,172.5,761.04,0.2738095238095238,0.8966861598440545,3.274853801169591,1.9867549668874174,Normal,0.16,0.12266666666666666,0.5769230769230769,0.16666666666666666,7.572111225065232,-1.5721112250652318,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Taussig, Mr. Emil",LIV,4.68,4.8,43.0,14.8,101,20.76,37.6,62.0,179.7,67.05,6.92,Taussig,Mr. Emil,Mr. Emil Taussig,Mr. Emil Taussig (LIV),71.04,22.464,313.794,97.1568,180.48,636.4,0.3243243243243243,1.0256410256410258,3.1623931623931627,2.0930232558139537,Normal,0.18404255319148935,0.1276595744680851,0.6064516129032258,0.06851485148514852,7.591150253565612,-0.671150253565612,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Harrison, Mr. William",LIV,5.0,5.2,45.1,15.1,184,23.13,31.7,66.0,174.6,70.5,6.33,Harrison,Mr. William,Mr. William Harrison,Mr. William Harrison (LIV),78.52,26.0,352.5,115.64999999999999,164.84,681.01,0.34437086092715236,1.04,3.02,1.9955654101995566,Normal,0.1996845425867508,0.1640378548895899,0.4803030303030303,0.034402173913043475,6.467847572043192,-0.1378475720431922,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Reeves, Mr. David",LIV,4.99,7.2,41.4,14.9,44,22.35,36.6,67.0,178.0,70.8,5.9,Reeves,Mr. David,Mr. David Reeves,Mr. David Reeves (LIV),107.28,35.928000000000004,353.292,111.52650000000001,263.52000000000004,616.86,0.48322147651006714,1.442885771543086,2.9859719438877756,2.1739130434782608,Normal,0.16120218579234974,0.19672131147540983,0.5462686567164179,0.1340909090909091,7.400759968561812,-1.5007599685618116,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Panula, Mr. Ernesti Arvid",LIV,5.49,5.9,47.7,15.9,66,22.28,48.0,65.0,178.5,71.0,8.84,Panula,Mr. Ernesti Arvid,Mr. Ernesti Arvid Panula,Mr. Ernesti Arvid Panula (LIV),93.81,32.391000000000005,389.79,122.31720000000001,283.20000000000005,758.4300000000001,0.37106918238993714,1.0746812386156648,2.8961748633879782,1.8867924528301885,Normal,0.18416666666666667,0.12291666666666667,0.7384615384615385,0.13393939393939394,9.57120921760513,-0.7312092176051301,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Persson, Mr. Ernst Ulrik",LIV,5.59,7.9,49.7,17.2,220,23.55,41.9,63.0,171.3,69.1,8.94,Persson,Mr. Ernst Ulrik,Mr. Ernst Ulrik Persson,Mr. Ernst Ulrik Persson (LIV),135.88,44.161,386.26899999999995,131.6445,331.01,854.84,0.4593023255813954,1.413237924865832,3.076923076923077,1.8108651911468812,Normal,0.21336515513126492,0.1885441527446301,0.665079365079365,0.04063636363636364,8.409828479081952,0.5301715209180475,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Cairns, Mr. Alexander",LIV,5.03,6.6,44.7,15.9,191,19.85,30.9,59.0,178.0,62.9,6.53,Cairns,Mr. Alexander,Mr. Alexander Cairns,Mr. Alexander Cairns (LIV),104.94,33.198,316.387,99.84550000000002,203.93999999999997,710.73,0.4150943396226415,1.3121272365805168,3.1610337972166995,2.013422818791946,Normal,0.21132686084142396,0.21359223300970873,0.523728813559322,0.03418848167539267,6.3155353440401525,0.21446465595984776,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Tornquist, Mr. William Henry",LIV,5.5,6.4,48.1,16.5,40,26.51,52.8,86.0,189.1,94.8,9.4,Tornquist,Mr. William Henry,Mr. William Henry Tornquist,Mr. William Henry Tornquist (LIV),105.60000000000001,35.2,521.4,145.805,337.92,793.65,0.3878787878787879,1.1636363636363638,3.0,1.871101871101871,Overweight,0.17803030303030304,0.12121212121212123,0.613953488372093,0.23500000000000001,10.485082585623369,-1.0850825856233683,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Natsch, Mr. Charles H",LIV,5.11,9.3,45.4,15.8,189,24.78,43.2,87.0,195.4,94.6,8.18,Natsch,Mr. Charles H,Mr. Charles H Natsch,Mr. Charles H Natsch (LIV),146.94000000000003,47.523,483.406,126.62580000000001,401.76000000000005,717.32,0.5886075949367089,1.8199608610567515,3.091976516634051,1.9823788546255507,Normal,0.18935185185185183,0.2152777777777778,0.4965517241379311,0.04328042328042328,8.657335849586891,-0.47733584958689157,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Parkes, Mr. Francis ""Frank""",LIV,4.96,8.3,45.3,15.7,141,29.53875,113.5,89.0,179.1,108.2,17.41,Parkes,Mr. Francis Frank,Mr. Francis Frank Parkes,Mr. Francis Frank Parkes (LIV),130.31,41.168000000000006,536.672,146.5122,942.0500000000001,711.2099999999999,0.5286624203821657,1.6733870967741937,3.165322580645161,1.9867549668874174,Overweight,0.1533920704845815,0.07312775330396476,1.2752808988764044,0.12347517730496455,22.04177288535402,-4.631772885354021,Overvalued,False,True,False,9.41546875,-4.111595926616916,1.0
"Rice, Master. Eric",LIV,5.01,8.9,46.0,15.9,212,29.53875,96.9,80.0,180.1,97.9,18.08,Rice,Master. Eric,Master. Eric Rice,Master. Eric Rice (LIV),141.51000000000002,44.589,490.479,147.9891375,862.4100000000001,731.4,0.559748427672956,1.7764471057884232,3.173652694610779,1.9565217391304348,Overweight,0.18658410732714134,0.09184726522187822,1.2112500000000002,0.08528301886792453,18.88129415429094,-0.8012941542909431,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Duane, Mr. Frank",LIV,5.11,8.7,46.5,16.3,97,23.31,49.3,68.0,179.6,75.2,9.86,Duane,Mr. Frank,Mr. Frank Duane,Mr. Frank Duane (LIV),141.81,44.457,384.27200000000005,119.11410000000001,428.90999999999997,757.95,0.5337423312883435,1.7025440313111544,3.1898238747553815,1.935483870967742,Normal,0.2,0.1764705882352941,0.725,0.10164948453608247,9.81871658811007,0.04128341188993012,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Olsson, Mr. Nils Johan Goransson",LIV,5.69,10.8,50.5,18.5,53,24.51,42.3,69.0,174.7,74.8,7.29,Olsson,Mr. Nils Johan Goransson,Mr. Nils Johan Goransson Olsson,Mr. Nils Johan Goransson Olsson (LIV),199.8,61.452000000000005,425.612,139.4619,456.84,934.25,0.5837837837837838,1.898066783831283,3.251318101933216,1.7821782178217822,Normal,0.1723404255319149,0.25531914893617025,0.6130434782608696,0.13754716981132076,8.48598459308347,-1.1959845930834705,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"de Pelsmaeker, Mr. Alfons",LIV,4.63,9.1,42.1,14.4,126,25.37,96.3,77.0,192.7,94.2,18.72,de Pelsmaeker,Mr. Alfons,Mr. Alfons de Pelsmaeker,Mr. Alfons de Pelsmaeker (LIV),131.04,42.132999999999996,436.146,117.4631,876.3299999999999,606.24,0.6319444444444444,1.9654427645788337,3.1101511879049677,2.137767220902613,Overweight,0.19439252336448598,0.09449636552440291,1.2506493506493506,0.14857142857142855,18.76705998328866,-0.04705998328866201,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Dorking, Mr. Edward Arthur",LIV,4.91,10.2,45.0,15.2,234,23.67,56.5,68.0,179.3,76.1,10.12,Dorking,Mr. Edward Arthur,Mr. Edward Arthur Dorking,Mr. Edward Arthur Dorking (LIV),155.04,50.082,373.651,116.21970000000002,576.3,684.0,0.6710526315789473,2.077393075356415,3.095723014256619,2.0,Normal,0.1791150442477876,0.18053097345132743,0.8308823529411765,0.04324786324786324,11.189526640137428,-1.069526640137429,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Smith, Mr. Richard William",LIV,4.95,7.5,44.5,15.0,50,24.28,105.7,77.0,197.5,94.7,19.17,Smith,Mr. Richard William,Mr. Richard William Smith,Mr. Richard William Smith (LIV),112.5,37.125,468.76500000000004,120.186,792.75,667.5,0.5,1.5151515151515151,3.0303030303030303,2.0224719101123596,Normal,0.18136234626300854,0.07095553453169347,1.3727272727272728,0.3834,20.55672866232438,-1.38672866232438,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rice, Master. Arthur",LIV,5.34,10.0,46.8,16.2,94,25.82,100.7,71.0,182.7,86.2,17.24,Rice,Master. Arthur,Master. Arthur Rice,Master. Arthur Rice (LIV),162.0,53.4,460.308,137.87879999999998,1007.0,758.16,0.617283950617284,1.8726591760299627,3.033707865168539,1.9230769230769231,Overweight,0.171201588877855,0.09930486593843098,1.4183098591549297,0.18340425531914892,19.604777237305385,-2.364777237305386,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rice, Master. Eric",LIV,5.16,12.9,47.6,15.6,156,21.93,56.8,72.0,190.5,79.6,9.89,Rice,Master. Eric,Master. Eric Rice,Master. Eric Rice (LIV),201.24,66.56400000000001,410.736,113.1588,732.72,742.5600000000001,0.826923076923077,2.5,3.0232558139534884,1.8907563025210083,Normal,0.17411971830985917,0.22711267605633806,0.7888888888888889,0.0633974358974359,11.246643725638569,-1.356643725638568,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rice, Master. Eugene",LIV,5.29,12.7,48.0,16.2,124,23.38,75.9,74.0,191.0,85.3,13.06,Rice,Master. Eugene,Master. Eugene Rice,Master. Eugene Rice (LIV),205.73999999999998,67.18299999999999,451.23699999999997,123.6802,963.9300000000001,777.5999999999999,0.7839506172839507,2.4007561436672966,3.062381852551985,1.875,Normal,0.17206851119894598,0.16732542819499338,1.0256756756756757,0.1053225806451613,14.883098169211147,-1.8230981692111463,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rice, Master. George Hugh",LIV,5.02,6.1,43.6,14.8,87,23.07,52.8,68.0,179.6,74.4,8.84,Rice,Master. George Hugh,Master. George Hugh Rice,Master. George Hugh Rice (LIV),90.28,30.621999999999996,373.488,115.81139999999999,322.08,645.2800000000001,0.4121621621621621,1.2151394422310757,2.9482071713147415,2.0642201834862384,Normal,0.16742424242424242,0.11553030303030302,0.776470588235294,0.10160919540229885,10.485082585623369,-1.6450825856233688,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rintamaki, Mr. Matti",LIV,5.01,9.8,46.5,15.8,97,25.21,47.8,85.0,192.6,93.5,8.87,Rintamaki,Mr. Matti,Mr. Matti Rintamaki,Mr. Matti Rintamaki (LIV),154.84000000000003,49.098,468.435,126.3021,468.44,734.7,0.620253164556962,1.9560878243512976,3.1536926147704594,1.935483870967742,Overweight,0.18556485355648536,0.20502092050209209,0.5623529411764705,0.09144329896907216,9.53313116060437,-0.6631311606043706,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Risien, Mr. Samuel Beard",LIV,5.03,7.5,43.6,14.4,102,23.25,76.0,75.0,194.1,87.6,14.69,Risien,Mr. Samuel Beard,Mr. Samuel Beard Risien,Mr. Samuel Beard Risien (LIV),108.0,37.725,440.628,116.9475,570.0,627.84,0.5208333333333334,1.4910536779324055,2.862823061630219,2.0642201834862384,Normal,0.1932894736842105,0.09868421052631579,1.0133333333333334,0.14401960784313725,14.902137197711525,-0.21213719771152562,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Robins, Mr. Alexander A",LIV,5.25,7.4,47.3,15.8,55,22.93,61.2,78.0,193.0,85.4,8.64,Robins,Mr. Alexander A,Mr. Alexander A Robins,Mr. Alexander A Robins (LIV),116.92000000000002,38.85,448.35,120.3825,452.88000000000005,747.34,0.46835443037974683,1.4095238095238096,3.0095238095238095,1.9027484143763214,Normal,0.1411764705882353,0.12091503267973856,0.7846153846153846,0.15709090909090911,12.084360979655289,-3.444360979655288,Overvalued,False,True,False,9.41546875,-4.111595926616916,1.0
"Rogers, Mr. William John",LIV,5.08,8.5,46.3,15.6,117,26.86,75.6,86.0,193.9,101.0,14.98,Rogers,Mr. William John,Mr. William John Rogers,Mr. William John Rogers (LIV),132.6,43.18,513.08,136.4488,642.5999999999999,722.28,0.5448717948717949,1.6732283464566928,3.0708661417322833,1.9438444924406049,Overweight,0.19814814814814816,0.11243386243386244,0.8790697674418604,0.12803418803418803,14.825981083710005,0.15401891628999564,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rommetvedt, Mr. Knud Paust",LIV,5.04,6.0,45.9,15.0,52,21.26,43.3,69.0,187.7,74.9,7.82,Rommetvedt,Mr. Knud Paust,Mr. Knud Paust Rommetvedt,Mr. Knud Paust Rommetvedt (LIV),90.0,30.240000000000002,377.49600000000004,107.1504,259.79999999999995,688.5,0.4,1.1904761904761905,2.9761904761904763,1.9607843137254903,Normal,0.18060046189376444,0.13856812933025406,0.6275362318840579,0.1503846153846154,8.67637487808727,-0.8563748780872693,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rosblom, Mr. Viktor Richard",LIV,4.63,14.3,44.8,15.0,133,25.43,49.5,79.0,185.3,87.3,8.97,Rosblom,Mr. Viktor Richard,Mr. Viktor Richard Rosblom,Mr. Viktor Richard Rosblom (LIV),214.5,66.209,404.19899999999996,117.7409,707.85,672.0,0.9533333333333334,3.088552915766739,3.239740820734341,2.0089285714285716,Overweight,0.1812121212121212,0.2888888888888889,0.6265822784810127,0.06744360902255639,9.85679464511083,-0.8867946451108288,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rouse, Mr. Richard Henry",LIV,5.11,7.0,47.7,15.8,214,24.54,70.0,80.0,191.5,90.0,11.63,Rouse,Mr. Richard Henry,Mr. Richard Henry Rouse,Mr. Richard Henry Rouse (LIV),110.60000000000001,35.77,459.90000000000003,125.3994,490.0,753.6600000000001,0.4430379746835443,1.36986301369863,3.091976516634051,1.8867924528301885,Normal,0.16614285714285715,0.1,0.875,0.05434579439252337,13.759795487688727,-2.1297954876887264,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Rush, Mr. Alfred George John",LIV,5.34,6.2,49.8,17.2,143,27.79,75.7,82.0,184.6,94.7,13.49,Rush,Mr. Alfred George John,Mr. Alfred George John Rush,Mr. Alfred George John Rush (LIV),106.64,33.108,505.698,148.3986,469.34000000000003,856.56,0.3604651162790698,1.161048689138577,3.2209737827715355,1.8072289156626506,Overweight,0.17820343461030383,0.08190224570673713,0.9231707317073171,0.09433566433566434,14.845020112210387,-1.3550201122103864,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Ryan, Mr. Edward",LIV,4.86,8.9,46.9,15.8,65,23.58,57.7,68.0,179.9,76.3,10.25,Ryan,Mr. Edward,Mr. Edward Ryan,Mr. Edward Ryan (LIV),140.62,43.254000000000005,370.818,114.5988,513.5300000000001,741.02,0.5632911392405063,1.831275720164609,3.251028806584362,1.9189765458422174,Normal,0.17764298093587522,0.15424610051993068,0.848529411764706,0.1576923076923077,11.41799498214199,-1.1679949821419893,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Ryan, Mr. Patrick",LIV,4.9,7.6,45.6,16.0,90,27.56,67.2,82.0,183.9,93.2,11.79,Ryan,Mr. Patrick,Mr. Patrick Ryan,Mr. Patrick Ryan (LIV),121.6,37.24,456.68000000000006,135.044,510.71999999999997,729.6,0.475,1.551020408163265,3.265306122448979,1.9736842105263157,Overweight,0.17544642857142856,0.11309523809523808,0.8195121951219513,0.13099999999999998,13.226702689678088,-1.4367026896780892,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Saad, Mr. Amin",LIV,5.66,8.3,50.2,17.7,38,23.76,56.5,72.0,183.5,80.0,10.05,Saad,Mr. Amin,Mr. Amin Saad,Mr. Amin Saad (LIV),146.91,46.97800000000001,452.8,134.48160000000001,468.95000000000005,888.54,0.46892655367231645,1.4664310954063604,3.127208480565371,1.792828685258964,Normal,0.17787610619469027,0.14690265486725665,0.7847222222222222,0.26447368421052636,11.189526640137428,-1.1395266401374275,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
"Saad, Mr. Khalil",LIV,5.03,6.4,42.7,14.3,122,22.01,47.6,68.0,183.1,73.8,8.51,Saad,Mr. Khalil,Mr. Khalil Saad,Mr. Khalil Saad (LIV),91.52000000000001,32.192,371.214,110.71030000000002,304.64000000000004,610.6100000000001,0.44755244755244755,1.2723658051689861,2.8429423459244534,2.1077283372365336,Normal,0.17878151260504202,0.13445378151260504,0.7000000000000001,0.06975409836065574,9.49505310360361,-0.9850531036036099,Fair Value,False,True,False,9.41546875,-4.111595926616916,1.0
